Numero_Cliente,Familia_Comercial,Cadena_Comercial,Rama,Tipo,Mov,MovId,SKU,Articulo,lll,Propiedades,Cantidad,UM,CantidadSecundaria,UMSecundaria,FactorLitros,Precio,SubTotal,DescuentoLineal,IVA,IEPS,IEPS_Cuota,ImporteTotal,Costo_Unitario,Costo_Total,CostoProduccionUnitario,CostoProduccion,Sucursal,FechaEmision,FechaRequerida,Almacen
833,OTROS,OTROS,CLNA,Cliente,Factura,FREM382,10788,RM00010788,---,---,9800,PZA,0,,0,1.75,17150,0,2744,0,0,19894,1.3364,13096.72,0,0,60,44313,44291,REM12
833,OTROS,OTROS,CLNA,Cliente,Factura,FREM382,10173,RM00010173,---,---,10000,PZA,10,MILL,0,0.1972,1972.1,0,315.536,0,0,2287.636,0.1147,1146.522,0.0614,614,60,44313,44291,REM12
901,OTROS,OTROS,CLNA,Cliente,Factura,FREM374,10115,RM00010115,---,---,1000,PZA,0,,0,50.72,50720,0,8115.2,0,0,58835.2,40.1928,40192.8,26.5127,26512.7,60,44313,44329,REM12
901,OTROS,OTROS,CLNA,Cliente,Factura,FREM375,10115,RM00010115,---,---,1000,PZA,0,,0,50.72,50720,0,8115.2,0,0,58835.2,40.1928,40192.8,26.5127,26512.7,60,44313,44329,REM12
901,OTROS,OTROS,CLNA,Cliente,Factura,FREM370,10115,RM00010115,---,---,1000,PZA,0,,0,50.72,50720,0,8115.2,0,0,58835.2,40.1928,40192.8,26.5127,26512.7,60,44313,44329,REM12
901,OTROS,OTROS,CLNA,Cliente,Factura,FREM371,10115,RM00010115,---,---,1000,PZA,0,,0,50.72,50720,0,8115.2,0,0,58835.2,40.1928,40192.8,26.5127,26512.7,60,44313,44329,REM12
901,OTROS,OTROS,CLNA,Cliente,Factura,FREM372,10115,RM00010115,---,---,1000,PZA,0,,0,50.72,50720,0,8115.2,0,0,58835.2,40.1928,40192.8,26.5127,26512.7,60,44313,44329,REM12
901,OTROS,OTROS,CLNA,Cliente,Factura,FREM373,10115,RM00010115,---,---,1000,PZA,0,,0,50.72,50720,0,8115.2,0,0,58835.2,40.1928,40192.8,26.5127,26512.7,60,44313,44329,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM387,10848,RM00010848,---,---,16068,PZA,0,,0,2.9109,46772.3412,0,7483.5277,0,0,54255.8689,1.9273,30967.8564,2.0486,32916.9048,60,44313,44315,REM12
833,OTROS,OTROS,CLNA,Cliente,Factura,FREM392,10224,RM00010224,---,---,2112,PZA,0,,0,6.1,12883.2,0,2061.312,0,0,14944.512,4.2696,9017.3952,3.2788,6924.8256,60,44313,44300,REM12
833,OTROS,OTROS,CLNA,Cliente,Factura,FREM392,10224,RM00010224,---,---,3552,PZA,0,,0,8.34,29623.68,9375.8947,3239.6456,0,0,23487.4309,4.2696,15165.6192,3.2788,11646.2976,60,44313,44300,REM12
833,OTROS,OTROS,CLNA,Cliente,Factura,FREM392,10283,RM00010283,---,---,6000,PZA,6,MILL,0,0.7481,4488.36,0.6477,0.6145,0,0,4488.3268,0.4009,2405.6862,0.1676,1005.6,60,44313,44300,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM391,574,RM00000574,---,---,1,SR,0,,0,1100,1100,0,176,0,0,1276,0,0,0,0,60,44313,44313,REM04
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM390,10861,RM00010861,---,---,770,PZA,0,,0,5.8675,4517.975,0,722.8715,0,0,5240.8465,9.2016,7085.232,0,0,60,44313,44301,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM388,10765,RM00010765,---,---,1008,PZA,0,,0,5.5476,5591.9808,0,894.7112,0,0,6486.692,3.2248,3250.5984,3.1136,3138.5088,60,44313,44308,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM389,10765,RM00010765,---,---,168,PZA,0,,0,5.5476,931.9968,0,149.1185,0,0,1081.1153,3.2248,541.7664,3.1136,523.0848,60,44313,44321,REM12
320,HOTELES,HOTELES,CLNA,Cliente,Factura,FREM368,10788,RM00010788,---,---,18032,PZA,0,,0,1.84,33178.88,0,5308.6208,0,0,38487.5008,1.3364,24097.9648,0,0,60,44313,44294,REM12
320,HOTELES,HOTELES,CLNA,Cliente,Factura,FREM368,10777,RM00010777,---,---,38133,PZA,0,,0,1.24,47284.92,0,7565.5872,0,0,54850.5072,0.925,35273.025,0.9376,35753.5008,60,44313,44294,REM12
320,HOTELES,HOTELES,CLNA,Cliente,Factura,FREM368,10176,RM00010176,---,---,60000,PZA,60,MILL,0,0.1888,11325,0,1812,0,0,13137,0.1432,8591.088,0.0548,3288,60,44313,44294,REM12
320,HOTELES,HOTELES,CLNA,Cliente,Factura,FREM368,574,RM00000574,---,---,1,SR,0,,0,7250,7250,0,1160,0,0,8410,0,0,0,0,60,44313,44294,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM394,866,RM00000866,---,---,86304,PZA,0,,0,3.6776,317391.5904,0,50783.0892,0,0,368174.6796,3.5765,308666.256,0,0,60,44314,44314,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM395,574,RM00000574,---,---,1,SR,0,,0,1100,1100,0,176,0,0,1276,0,0,0,0,60,44314,44314,REM04
838,OTROS,OTROS,CLNA,Cliente,Factura,FREM393,10138,RM00010138,---,---,728,PZA,0,,0,5.57,4054.96,0,648.7936,0,0,4703.7536,8.3538,6081.5664,3.236,2355.808,60,44314,44327,REM12
838,OTROS,OTROS,CLNA,Cliente,Factura,FREM393,10782,RM00010782,---,---,8500,PZA,0,,0,1.09,9265,0,1482.4,0,0,10747.4,0.8723,7414.55,0.6948,5905.8,60,44314,44327,REM12
838,OTROS,OTROS,CLNA,Cliente,Factura,FREM393,10572,RM00010572,---,---,168,PZA,0,,0,7.9,1327.2,0,212.352,0,0,1539.552,6.43,1080.24,0,0,60,44314,44327,REM12
913,OTROS,EXPORTACION,CLME,Cliente,Factura Com.Ext33,FCREM55,10477,RM00010477,---,---,200000,PZA,0,,0,1.12,224000,0,0,0,0,224000,0.8243,164860,0.6034,120680,60,44314,44300,REM12
913,OTROS,EXPORTACION,CLME,Cliente,Factura Com.Ext33,FCREM56,10477,RM00010477,---,---,200000,PZA,0,,0,1.12,224000,0,0,0,0,224000,0.8243,164860,0.6034,120680,60,44314,44300,REM12
913,OTROS,EXPORTACION,CLME,Cliente,Factura Com.Ext33,FCREM58,10176,RM00010176,---,---,200000,PZA,200,MILL,0,0.1712,34240,0,0,0,0,34240,0.1426,28526.7,0.0548,10960,60,44314,44330,REM12
915,OTROS,EXPORTACION,CLME,Cliente,Factura Com.Ext33,FCREM60,10283,RM00010283,---,---,4000,PZA,4,MILL,0,0.7326,2930.56,0,0,0,0,2930.56,0.4003,1601.1816,0.1676,670.4,60,44314,44320,REM12
800,OTROS,OTROS,CLNA,Cliente,Factura,FREM396,10788,RM00010788,---,---,62034,PZA,0,,0,1.75,108559.5,0,17369.52,0,0,125929.02,1.4087,87387.2958,0,0,60,44314,44316,REM12
800,OTROS,OTROS,CLNA,Cliente,Factura,FREM396,10788,RM00010788,---,---,6860,PZA,0,,0,1.75,12005,0,1920.8,0,0,13925.8,1.4087,9663.682,0,0,60,44314,44316,REM12
800,OTROS,OTROS,CLNA,Cliente,Factura,FREM396,10173,RM00010173,---,---,60000,PZA,60,MILL,0,0.1537,9220.8,0,1475.328,0,0,10696.128,0.1147,6879.132,0.0614,3684,60,44314,44316,REM12
800,OTROS,OTROS,CLNA,Cliente,Factura,FREM397,574,RM00000574,---,---,1,SR,0,,0,7000,7000,0,1120,0,0,8120,0,0,0,0,60,44314,44314,REM04
915,OTROS,EXPORTACION,CLME,Cliente,Factura Com.Ext33,FCREM59,10473,RM00010473,---,---,11232,PZA,0,,0,0.71,7974.72,0,0,0,0,7974.72,0.5454,6125.9328,0,0,60,44314,44314,REM12
915,OTROS,EXPORTACION,CLME,Cliente,Factura Com.Ext33,FCREM59,10783,RM00010783,---,---,40970,PZA,0,,0,1.11,45476.7,0,0,0,0,45476.7,0.8396,34398.412,1.0031,41097.007,60,44314,44314,REM12
915,OTROS,EXPORTACION,CLME,Cliente,Factura Com.Ext33,FCREM59,10224,RM00010224,---,---,2400,PZA,0,,0,6.58,15792,0,0,0,0,15792,4.5401,10896.24,3.2788,7869.12,60,44314,44314,REM12
835,OTROS,OTROS,CLNA,Cliente,Factura,FREM404,574,RM00000574,---,---,1,SR,0,,0,16000,16000,0,2560,0,0,18560,0,0,0,0,60,44315,44315,REM04
859,OTROS,OTROS,CLNA,Cliente,Factura,FREM402,10051,RM00010051,---,---,2262,PZA,0,,0,2.41,5451.42,0,872.2272,0,0,6323.6472,1.1871,2685.2202,0,0,60,44315,44308,REM12
859,OTROS,OTROS,CLNA,Cliente,Factura,FREM402,10176,RM00010176,---,---,5000,PZA,5,MILL,0,0.2126,1062.95,0,170.072,0,0,1233.022,0.1314,657.0615,0.0548,274,60,44315,44308,REM12
859,OTROS,OTROS,CLNA,Cliente,Factura,FREM402,10234,RM00010234,---,---,210,PZA,0,,0,6.15,1291.5,0,206.64,0,0,1498.14,4.8797,1024.737,3.3414,701.694,60,44315,44308,REM12
835,OTROS,OTROS,CLNA,Cliente,Factura,FREM403,10268,RM00010268,---,---,41000,PZA,41,MILL,0,0.4975,20397.09,0,3263.5344,0,0,23660.6244,0.4724,19366.9158,0.3092,12677.2,60,44315,44313,REM12
835,OTROS,OTROS,CLNA,Cliente,Factura,FREM403,10839,RM00010839,---,---,2252,PZA,0,,0,46,103592,0,16574.72,0,0,120166.72,39.0252,87884.7504,27.0878,61001.7256,60,44315,44313,REM12
835,OTROS,OTROS,CLNA,Cliente,Factura,FREM403,10234,RM00010234,---,---,2940,PZA,0,,0,5.67,16669.8,0,2667.168,0,0,19336.968,4.8797,14346.318,3.3414,9823.716,60,44315,44313,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Devolucion Venta,DREM6,10234,RM00010234,---,---,-315,PZA,0,,0,6.6748,-2102.562,0,-336.4108,0,0,-2438.9728,-3.9557,-1246.0455,3.3414,-1052.541,60,44315,44315,REM04
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM401,574,RM00000574,---,---,1,SR,0,,0,3250,3250,0,520,0,0,3770,0,0,0,0,60,44315,44315,REM04
903,OTROS,OTROS,CLNA,Cliente,Factura PUE,PREM15,10473,RM00010473,---,---,41328,PZA,0,,0,0.71,29342.88,0,4694.8608,0,0,34037.7408,0.5298,21895.5744,0,0,60,44315,44313,REM12
903,OTROS,OTROS,CLNA,Cliente,Factura PUE,PREM16,10115,RM00010115,---,---,48,PZA,0,,0,49.76,2388.48,0,382.1568,0,0,2770.6368,40.1928,1929.2544,26.5127,1272.6096,60,44315,44315,REM12
834,OTROS,OTROS,CLNA,CLIENTE,Factura,FREM398,10053,RM00010053,---,---,2340,PZA,0,,0,3.02,7066.8,0,1130.688,0,0,8197.488,1.9381,4535.154,1.4757,3453.138,60,44315,44315,REM12
834,OTROS,OTROS,CLNA,CLIENTE,Factura,FREM398,10848,RM00010848,---,---,7690,PZA,0,,0,3.02,23223.8,0,3715.808,0,0,26939.608,1.927,14818.63,2.0486,15753.734,60,44315,44315,REM12
834,OTROS,OTROS,CLNA,CLIENTE,Factura,FREM399,10848,RM00010848,---,---,4166,PZA,0,,0,3.02,12581.32,0,2013.0112,0,0,14594.3312,1.927,8027.882,2.0486,8534.4676,60,44315,44319,REM12
838,OTROS,OTROS,CLNA,Cliente,Factura,FREM405,10234,RM00010234,---,---,70,PZA,0,,0,5.47,382.9,0,61.264,0,0,444.164,4.8335,338.345,3.3414,233.898,60,44316,44316,REM12
838,OTROS,OTROS,CLNA,Cliente,Factura,FREM405,10283,RM00010283,---,---,6000,PZA,6,MILL,0,0.5565,3339,0,534.24,0,0,3873.24,0.4003,2401.7724,0.1676,1005.6,60,44316,44316,REM12
847,OTROS,OTROS,CLNA,Cliente,Factura PUE,PREM17,10506,RM00010506,---,---,39672,PZA,0,,0,1.34,53160.48,0,8505.6768,0,0,61666.1568,0.9377,37200.4344,0.8334,33062.6448,60,44316,44312,REM12
847,OTROS,OTROS,CLNA,Cliente,Factura PUE,PREM17,10176,RM00010176,---,---,40000,PZA,40,MILL,0,0.2082,8326,0,1332.16,0,0,9658.16,0.1338,5351.98,0.0548,2192,60,44316,44312,REM12
847,OTROS,OTROS,CLNA,Cliente,Factura PUE,PREM17,10783,RM00010783,---,---,5440,PZA,0,,0,1.27,6908.8,0,1105.408,0,0,8014.208,0.8754,4762.176,1.0031,5456.864,60,44316,44312,REM12
847,OTROS,OTROS,CLNA,Cliente,Factura PUE,PREM17,10115,RM00010115,---,---,24,PZA,0,,0,56.38,1353.12,0,216.4992,0,0,1569.6192,40.6124,974.6976,26.5127,636.3048,60,44316,44312,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM411,10765,RM00010765,---,---,7560,PZA,0,,0,5.576,42154.56,0,6744.6801,0,0,48899.2401,3.0336,22934.016,3.1136,23538.816,60,44316,44321,REM12
838,OTROS,OTROS,CLNA,Cliente,Factura,FREM413,10473,RM00010473,---,---,172800,PZA,0,,0,0.66,114048,0,18247.68,0,0,132295.68,0.5614,97009.92,0,0,60,44316,44316,REM12
838,OTROS,OTROS,CLNA,Cliente,Factura,FREM413,10427,RM00010427,---,---,49000,PZA,0,,0,1.05,51450,0,8232,0,0,59682,1.0273,50337.7,0,0,60,44316,44316,REM12
838,OTROS,OTROS,CLNA,Cliente,Factura,FREM413,10477,RM00010477,---,---,80000,PZA,0,,0,1.09,87200,0,13952,0,0,101152,0.8367,66936,0.6034,48272,60,44316,44316,REM12
838,OTROS,OTROS,CLNA,Cliente,Factura,FREM413,10234,RM00010234,---,---,35000,PZA,0,,0,5.47,191450,0,30632,0,0,222082,4.9395,172882.5,3.3414,116949,60,44316,44316,REM12
838,OTROS,OTROS,CLNA,Cliente,Factura,FREM413,10224,RM00010224,---,---,4800,PZA,0,,0,5.47,26256,0,4200.96,0,0,30456.96,4.5401,21792.48,3.2788,15738.24,60,44316,44316,REM12
838,OTROS,OTROS,CLNA,Cliente,Factura,FREM413,10173,RM00010173,---,---,50000,PZA,50,MILL,0,0.1507,7534,0,1205.44,0,0,8739.44,0.1147,5732.61,0.0614,3070,60,44316,44316,REM12
838,OTROS,OTROS,CLNA,Cliente,Factura,FREM413,10176,RM00010176,---,---,50000,PZA,50,MILL,0,0.1435,7175,0,1148,0,0,8323,0.1338,6689.975,0.0548,2740,60,44316,44316,REM12
838,OTROS,OTROS,CLNA,Cliente,Factura,FREM413,10788,RM00010788,---,---,19600,PZA,0,,0,1.63,31948,0,5111.68,0,0,37059.68,1.4087,27610.52,0,0,60,44316,44316,REM12
838,OTROS,OTROS,CLNA,Cliente,Factura,FREM413,10045,RM00010045,---,---,36000,PZA,0,,0,1.6,57600,0,9216,0,0,66816,0.8823,31762.8,0.9007,32425.2,60,44316,44316,REM12
838,OTROS,OTROS,CLNA,Cliente,Factura,FREM413,10782,RM00010782,---,---,25500,PZA,0,,0,1.09,27795,0,4447.2,0,0,32242.2,0.8723,22243.65,0.6948,17717.4,60,44316,44316,REM12
838,OTROS,OTROS,CLNA,Cliente,Factura,FREM413,10283,RM00010283,---,---,36000,PZA,36,MILL,0,0.5565,20034,0,3205.44,0,0,23239.44,0.4003,14410.6344,0.1676,6033.6,60,44316,44316,REM12
838,OTROS,OTROS,CLNA,Cliente,Factura,FREM413,10290,RM00010290,---,---,30000,PZA,30,MILL,0,0.3701,11103,0,1776.48,0,0,12879.48,0.3772,11315.814,0,0,60,44316,44316,REM12
838,OTROS,OTROS,CLNA,Cliente,Factura,FREM413,10137,RM00010137,---,---,5600,PZA,0,,0,6.9,38640,0,6182.4,0,0,44822.4,7.46,41776,2.8376,15890.56,60,44316,44316,REM12
838,OTROS,OTROS,CLNA,Cliente,Factura,FREM413,10207,RM00010207,---,---,9100,PZA,0,,0,1.63,14833,0,2373.28,0,0,17206.28,1.1207,10198.37,0,0,60,44316,44316,REM12
838,OTROS,OTROS,CLNA,Cliente,Factura,FREM413,10223,RM00010223,---,---,22400,PZA,0,,0,1.81,40544,0,6487.04,0,0,47031.04,1.3445,30116.8,0,0,60,44316,44316,REM12
838,OTROS,OTROS,CLNA,Cliente,Factura,FREM413,10230,RM00010230,---,---,3000,PZA,0,,0,4,12000,0,1920,0,0,13920,4.663,13989,0,0,60,44316,44316,REM12
838,OTROS,OTROS,CLNA,Cliente,Factura,FREM413,10138,RM00010138,---,---,14000,PZA,0,,0,5.57,77980,0,12476.8,0,0,90456.8,8.3538,116953.2,3.236,45304,60,44316,44316,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM412,10814,RM00010814,---,---,865,PZA,0,,0,8.4618,7319.457,0,1171.1128,0,0,8490.5698,4.5774,3959.451,3.508,3034.42,60,44316,44301,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM412,10814,RM00010814,---,---,2285,PZA,0,,0,8.4618,19335.213,0,3093.6331,0,0,22428.8461,4.5774,10459.359,3.508,8015.78,60,44316,44301,REM12
915,OTROS,EXPORTACION,CLME,Cliente,Factura Com.Ext33,FCREM61,10777,RM00010777,---,---,48051,PZA,0,,0,1.11,53336.61,0,0,0,0,53336.61,0.925,44447.175,0.9376,45052.6176,60,44316,44306,REM12
826,OTROS,OTROS,CLNA,Cliente,Factura,FREM419,10115,RM00010115,---,---,1000,PZA,0,,0,50.72,50720,0,8115.2,0,0,58835.2,40.6124,40612.4,26.5127,26512.7,60,44316,44323,REM12
826,OTROS,OTROS,CLNA,Cliente,Factura,FREM419,10286,RM00010286,---,---,15000,PZA,15,MILL,0,0.507,7605.15,0,1216.824,0,0,8821.974,0.3236,4853.8605,0.3063,4594.5,60,44316,44323,REM12
800,OTROS,OTROS,CLNA,Cliente,Factura,FREM418,10782,RM00010782,---,---,120020,PZA,0,,0,1.17,140423.4,0,22467.744,0,0,162891.144,0.8723,104693.446,0.6948,83389.896,60,44316,44316,REM12
915,OTROS,EXPORTACION,CLME,Cliente,Factura Com.Ext33,FCREM62,10783,RM00010783,---,---,60010,PZA,0,,0,1.11,66611.1,0,0,0,0,66611.1,0.8754,52532.754,1.0031,60196.031,60,44316,44322,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM414,10708,RM00010708,---,---,480,PZA,0,,0,5.6838,2728.224,0,436.5161,0,0,3164.7401,5.2384,2514.432,2.8382,1362.336,60,44316,44312,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM415,10708,RM00010708,---,---,1320,PZA,0,,0,5.6838,7502.616,0,1200.4193,0,0,8703.0353,5.2384,6914.688,2.8382,3746.424,60,44316,44312,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM416,10708,RM00010708,---,---,3900,PZA,0,,0,5.6838,22166.82,0,3546.6934,0,0,25713.5134,5.2384,20429.76,2.8382,11068.98,60,44316,44294,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM417,574,RM00000574,---,---,1,SR,0,,0,1100,1100,0,176,0,0,1276,0,0,0,0,60,44316,44316,REM04
903,OTROS,OTROS,CLNA,Cliente,Factura,FREM410,10115,RM00010115,---,---,4,PZA,0,,0,53.25,213,0,34.08,0,0,247.08,40.6124,162.4496,26.5127,106.0508,60,44316,44316,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM420,40,RM00000040,---,---,79866,PZA,0,,0,1.6976,135580.5216,0,21692.2701,0,0,157272.7917,0.9866,78795.7956,0,0,60,44316,44306,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM421,10708,RM00010708,---,---,12000,PZA,0,,0,5.6838,68205.6,0,10912.9028,0,0,79118.5028,5.2384,62860.8,2.8382,34058.4,60,44316,44312,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM422,10814,RM00010814,---,---,9975,PZA,0,,0,8.4618,84406.455,0,13505.0287,0,0,97911.4837,4.5774,45659.565,3.508,34992.3,60,44316,44315,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM423,10234,RM00010234,---,---,7875,PZA,0,,0,6.6724,52545.15,0,8407.1962,0,0,60952.3462,4.9389,38893.8375,3.3414,26313.525,60,44316,44294,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM424,10706,RM00010706,---,---,5040,PZA,0,,0,5.576,28103.04,0,4496.4534,0,0,32599.4934,3.2034,16145.136,0,0,60,44316,44308,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM427,10765,RM00010765,---,---,2352,PZA,0,,0,5.576,13114.752,0,2098.3449,0,0,15213.0969,3.0336,7135.0272,3.1136,7323.1872,60,44316,44321,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM425,10224,RM00010224,---,---,3936,PZA,0,,0,6.237,24548.832,0,3927.8167,0,0,28476.6487,4.5395,17867.472,3.2788,12905.3568,60,44316,44314,REM12
940,MAYORISTAS,MAYORISTAS,CLNA,Cliente,Factura,FREM429,10427,RM00010427,---,---,31458,PZA,0,,0,1.13,35547.54,0,5687.6064,0,0,41235.1464,1.0273,32316.8034,0,0,60,44316,44315,REM12
940,MAYORISTAS,MAYORISTAS,CLNA,Cliente,Factura,FREM429,10473,RM00010473,---,---,51264,PZA,0,,0,0.71,36397.44,0,5823.5904,0,0,42221.0304,0.5614,28779.6096,0,0,60,44316,44315,REM12
940,MAYORISTAS,MAYORISTAS,CLNA,Cliente,Factura,FREM429,10650,RM00010650,---,---,96000,PZA,96,MILL,0,0.1187,11395.2,0,1823.232,0,0,13218.432,0.095,9120,0.11,10560,60,44316,44315,REM12
940,MAYORISTAS,MAYORISTAS,CLNA,Cliente,Factura,FREM429,10115,RM00010115,---,---,300,PZA,0,,0,53.25,15975,0,2556,0,0,18531,40.6124,12183.72,26.5127,7953.81,60,44316,44315,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM426,10224,RM00010224,---,---,8256,PZA,0,,0,6.237,51492.672,0,8238.8351,0,0,59731.5071,4.5395,37478.112,3.2788,27069.7728,60,44316,44312,REM12
890,OTROS,OTROS,CLNA,Cliente,Factura PUE,PREM18,10427,RM00010427,---,---,5096,PZA,0,,0,1.13,5758.48,0,921.3568,0,0,6679.8368,1.0273,5235.1208,0,0,60,44316,44316,REM12
890,OTROS,OTROS,CLNA,Cliente,Factura PUE,PREM18,10782,RM00010782,---,---,2040,PZA,0,,0,1.24,2529.6,0,404.736,0,0,2934.336,0.8723,1779.492,0.6948,1417.392,60,44316,44316,REM12
890,OTROS,OTROS,CLNA,Cliente,Factura PUE,PREM18,10650,RM00010650,---,---,5000,PZA,5,MILL,0,0.1177,588.5,0,94.16,0,0,682.66,0.095,475,0.11,550,60,44316,44316,REM12
890,OTROS,OTROS,CLNA,Cliente,Factura PUE,PREM18,10234,RM00010234,---,---,1015,PZA,0,,0,7.86,7977.9,0,1276.464,0,0,9254.364,4.9395,5013.5925,3.3414,3391.521,60,44316,44316,REM12
890,OTROS,OTROS,CLNA,Cliente,Factura PUE,PREM18,10283,RM00010283,---,---,2000,PZA,2,MILL,0,0.8006,1601.2,0,256.192,0,0,1857.392,0.4003,800.5908,0.1676,335.2,60,44316,44316,REM12
890,OTROS,OTROS,CLNA,Cliente,Factura PUE,PREM18,10009,RM00010009,---,---,3038,PZA,0,,0,1.75,5316.5,0,850.64,0,0,6167.14,0.8635,2623.313,1.099,3338.762,60,44316,44316,REM12
890,OTROS,OTROS,CLNA,Cliente,Factura PUE,PREM18,10650,RM00010650,---,---,3000,PZA,3,MILL,0,0.1177,353.1,0,56.496,0,0,409.596,0.095,285,0.11,330,60,44316,44316,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM428,10814,RM00010814,---,---,9975,PZA,0,,0,8.4618,84406.455,0,13505.0287,0,0,97911.4837,4.5774,45659.565,3.508,34992.3,60,44316,44316,REM12
915,OTROS,EXPORTACION,CLME,Cliente,Factura Com.Ext33,FCREM63,10207,RM00010207,---,---,15834,PZA,0,,0,1.64,25967.76,0,0,0,0,25967.76,1.1207,17745.1638,0,0,60,44316,44322,REM12
915,OTROS,EXPORTACION,CLME,Cliente,Factura Com.Ext33,FCREM64,10224,RM00010224,---,---,2400,PZA,0,,0,6.58,15792,0,0,0,0,15792,4.5401,10896.24,3.2788,7869.12,60,44316,44313,REM12
915,OTROS,EXPORTACION,CLME,Cliente,Factura Com.Ext33,FCREM65,10473,RM00010473,---,---,60048,PZA,0,,0,0.71,42634.08,0,0,0,0,42634.08,0.5614,33710.9472,0,0,60,44316,44316,REM12
915,OTROS,EXPORTACION,CLME,Cliente,Factura Com.Ext33,FCREM66,10473,RM00010473,---,---,60048,PZA,0,,0,0.71,42634.08,0,0,0,0,42634.08,0.5614,33710.9472,0,0,60,44316,44316,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM430,10285,RM00010285,---,---,80000,PZA,80,MILL,0,0.8978,71824.2639,0,11491.8822,0,0,83316.1461,0.4988,39901.3392,0.3279,26232,60,44316,44316,REM12
237,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM431,86,RM00000086,---,---,564,PZA,0,,0,64.2354,36228.7656,0,5796.5996,0,0,42025.3652,41.5541,23436.5124,0,0,60,44316,44316,REM12
888,OTROS,OTROS,CLNA,Cliente,Factura,FREM406,10809,RM00010809,---,---,2352,PZA,0,,0,8.45,19874.4,0,3179.904,0,0,23054.304,11.4595,26952.744,3.9342,9253.2384,60,44316,44312,REM12
888,OTROS,OTROS,CLNA,Cliente,Factura,FREM407,10807,RM00010807,---,---,6000,PZA,6,MILL,0,0.4174,2504.34,0,400.6944,0,0,2905.0344,0.3021,1812.822,0.1695,1017,60,44316,44330,REM12
888,OTROS,OTROS,CLNA,Cliente,Factura,FREM407,10810,RM00010810,---,---,1260,PZA,0,,0,8.45,10647,0,1703.52,0,0,12350.52,9.6325,12136.95,4.5259,5702.634,60,44316,44330,REM12
888,OTROS,OTROS,CLNA,Cliente,Factura,FREM407,10809,RM00010809,---,---,364,PZA,0,,0,8.45,3075.8,0,492.128,0,0,3567.928,11.4595,4171.258,3.9342,1432.0488,60,44316,44330,REM12
806,OTROS,OTROS,CLNA,Cliente,Factura,FREM408,10613,RM00010613,---,---,41250,PZA,41.25,MILL,0,0.748,30855,0,4936.8,0,0,35791.8,0.4665,19243.4261,0,0,60,44316,44321,REM12
901,OTROS,OTROS,CLNA,Cliente,Factura,FREM409,10473,RM00010473,---,---,72000,PZA,0,,0,0.71,51120,0,8179.2,0,0,59299.2,0.5614,40420.8,0,0,60,44316,44323,REM12
901,OTROS,OTROS,CLNA,Cliente,Factura,FREM409,10650,RM00010650,---,---,72000,PZA,72,MILL,0,0.1177,8474.4,0,1355.904,0,0,9830.304,0.095,6840,0.11,7920,60,44316,44323,REM12
913,OTROS,EXPORTACION,CLME,Cliente,Factura,FREM432,574,RM00000574,---,---,1,SR,0,,0,11000,11000,0,0,0,0,11000,0,0,0,0,60,44321,44321,REM04
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM434,574,RM00000574,---,---,1,SR,0,,0,1300,1300,0,208,0,0,1508,0,0,0,0,60,44321,44321,REM04
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM433,574,RM00000574,---,---,1,SR,0,,0,1300,1300,0,208,0,0,1508,0,0,0,0,60,44321,44321,REM04
